Order_Priority,Customer_ID,Ship_Mode,Order_Date,Order_ID
Medium,2754,Regular Air,9/23/2013,91512
High,2755,Regular Air,4/1/2012,91508
Medium,2756,Regular Air,11/13/2011,43782
High,2756,Regular Air,4/1/2012,58342
Critical,2756,Regular Air,9/24/2012,45794
High,2756,Regular Air,11/18/2012,32647
High,2756,Delivery Truck,11/18/2012,32647
Low,2756,Regular Air,8/1/2013,47399
Medium,2756,Regular Air,9/23/2013,45571
Medium,2756,Regular Air,9/23/2013,45571
Medium,2756,Regular Air,9/23/2013,45571
Low,2758,Regular Air,9/19/2013,90729
Low,2759,Regular Air,12/5/2011,90727
Medium,2760,Regular Air,4/22/2010,90724
Medium,2761,Regular Air,1/31/2011,90726
Low,2762,Delivery Truck,12/5/2013,90730
Medium,2763,Regular Air,1/31/2011,90726
Medium,2764,Regular Air,4/22/2010,90724
Low,2765,Regular Air,5/28/2010,90725
Low,2766,Regular Air,12/5/2011,90727
High,2767,Regular Air,5/23/2013,90728
Low,2769,Regular Air,7/23/2012,88979
Low,2769,Delivery Truck,9/12/2012,88980
Medium,2769,Regular Air,1/28/2013,88981
Not Specified,2769,Delivery Truck,12/22/2013,88984
Critical,2770,Regular Air,9/8/2010,88975
Critical,2770,Express Air,8/12/2011,88976
Critical,2770,Regular Air,8/12/2011,88976
Low,2770,Regular Air,4/29/2013,88982
Low,2770,Delivery Truck,4/29/2013,88982
High,2771,Regular Air,6/13/2010,88974
Critical,2771,Regular Air,3/27/2012,88977
Critical,2771,Regular Air,3/27/2012,88977
Not Specified,2771,Regular Air,5/5/2012,88978
Not Specified,2771,Regular Air,5/5/2012,88978
High,2771,Express Air,6/13/2013,88983
Not Specified,2773,Regular Air,3/26/2010,91584
Not Specified,2773,Regular Air,7/12/2012,91585
Not Specified,2773,Regular Air,7/12/2012,91585
Low,2775,Regular Air,1/30/2010,91229
Critical,2776,Delivery Truck,1/12/2010,91228
Critical,2776,Regular Air,1/12/2010,91228
High,2778,Express Air,2/11/2010,87160
High,2778,Regular Air,2/11/2010,87160
Low,2778,Regular Air,7/16/2011,87164
Not Specified,2778,Regular Air,11/24/2011,87168
Not Specified,2778,Regular Air,6/26/2012,87170
Critical,2779,Regular Air,6/11/2010,87161
High,2779,Regular Air,8/14/2011,87165
High,2779,Delivery Truck,11/3/2011,87167
High,2779,Regular Air,11/3/2011,87167
Low,2779,Regular Air,1/13/2012,87169
Medium,2779,Regular Air,9/22/2013,87173
Not Specified,2780,Regular Air,6/23/2011,87163
High,2780,Regular Air,6/7/2013,87171
High,2780,Regular Air,6/7/2013,87171
Medium,2780,Regular Air,12/10/2013,87174
Low,2781,Regular Air,7/31/2010,87162
Low,2781,Delivery Truck,7/31/2010,87162
Low,2781,Regular Air,7/31/2010,87162
Not Specified,2781,Delivery Truck,6/23/2011,87163
Low,2781,Delivery Truck,9/21/2011,87166
Low,2781,Regular Air,7/31/2013,87172
Low,2781,Regular Air,7/31/2013,87172
Low,2783,Delivery Truck,10/23/2011,86983
Low,2783,Express Air,10/23/2011,86983
Low,2783,Delivery Truck,10/27/2013,86988
High,2784,Regular Air,8/24/2011,86981
High,2784,Regular Air,8/24/2011,86981
Low,2784,Regular Air,10/23/2011,86983
Low,2784,Regular Air,10/23/2011,86983
Low,2784,Regular Air,10/23/2011,86983
Low,2784,Delivery Truck,3/30/2013,86984
High,2784,Express Air,8/28/2013,86987
Low,2785,Regular Air,3/30/2011,86980
Medium,2785,Delivery Truck,9/29/2011,86982
Medium,2785,Express Air,9/29/2011,86982
Not Specified,2785,Regular Air,74074,62.38
Not Specified,2785,Regular Air,5/12/2013,86985
Medium,2785,Express Air,7/12/2013,86986
Not Specified,2787,Express Air,3/12/2010,91316
Low,2787,Delivery Truck,7/24/2011,91317
Low,2787,Regular Air,7/24/2011,91317
Low,2787,Express Air,7/24/2011,91317
High,2787,Regular Air,8/16/2011,91318
High,2787,Regular Air,11/28/2012,91319
Not Specified,2787,Delivery Truck,3/12/2013,91320
Low,2788,Express Air,7/24/2011,91317
Medium,2790,Regular Air,9/13/2013,88764
Critical,2791,Regular Air,7/15/2010,88758
High,2791,Regular Air,1/20/2011,88759
High,2791,Express Air,1/20/2011,88759
Critical,2791,Regular Air,7/19/2011,88760
Low,2791,Regular Air,4/11/2013,88762
Low,2791,Regular Air,4/11/2013,88762
High,2792,Express Air,1/20/2011,88759
Critical,2792,Regular Air,7/3/2012,88761
Low,2792,Regular Air,9/5/2013,88763
Low,2792,Delivery Truck,12/24/2013,88765
Medium,2794,Regular Air,3/20/2010,87554
High,2794,Regular Air,6/7/2010,87555
Medium,2794,Delivery Truck,2/22/2011,87557
Medium,2794,Regular Air,2/22/2011,87557
Low,2794,Regular Air,1/22/2012,87560
Critical,2794,Regular Air,6/23/2012,87562
Low,2795,Regular Air,7/26/2010,87556
Low,2795,Regular Air,7/26/2010,87556
Low,2795,Regular Air,7/26/2010,87556
High,2795,Express Air,4/27/2013,87564
Not Specified,2795,Regular Air,10/1/2013,87566
Not Specified,2795,Regular Air,11/5/2013,87568
Medium,2796,Regular Air,1/21/2010,87553
Critical,2796,Delivery Truck,10/17/2011,87558
Medium,2796,Regular Air,4/16/2012,87561
Medium,2796,Regular Air,4/16/2012,87561
Medium,2797,Regular Air,1/10/2010,87552
Medium,2797,Regular Air,1/21/2010,87553
Medium,2797,Regular Air,11/30/2011,87559
Medium,2797,Delivery Truck,1/21/2013,87563
Low,2797,Delivery Truck,9/15/2013,87565
Not Specified,2797,Regular Air,10/1/2013,87566
High,2797,Delivery Truck,10/3/2013,87567
Low,2799,Delivery Truck,11/4/2011,87433
High,2799,Regular Air,4/12/2013,87434
Low,2801,Regular Air,6/28/2010,91049
Low,2801,Express Air,7/23/2011,91050
Low,2801,Regular Air,10/9/2011,91051
Low,2801,Regular Air,8/10/2013,91052
Medium,2803,Delivery Truck,2/5/2010,86227
Medium,2803,Regular Air,2/5/2010,86227
Low,2803,Regular Air,9/26/2011,86229
High,2803,Regular Air,10/30/2011,86230
High,2803,Regular Air,10/30/2011,86230
Low,2804,Regular Air,7/16/2013,86232
Low,2805,Regular Air,4/29/2012,86231
Low,2806,Delivery Truck,4/29/2012,86231
Low,2807,Regular Air,7/16/2011,86228
Low,2808,Regular Air,7/16/2013,86232
High,2809,Regular Air,10/30/2011,86230
High,2810,Regular Air,10/30/2011,86230
Not Specified,2812,Regular Air,6/8/2012,88820
Low,2812,Regular Air,37042,78.85
Medium,2813,Regular Air,2/7/2010,88819
Critical,2813,Delivery Truck,10/3/2012,88821
Medium,2813,Express Air,5/3/2013,88822
High,2815,Regular Air,1/29/2012,89747
High,2815,Regular Air,1/29/2012,89747
Low,2816,Regular Air,4/28/2011,89745
Critical,2816,Regular Air,10/24/2011,89746
Low,2816,Regular Air,2/8/2013,89749
Critical,2816,Regular Air,10/24/2013,89750
High,2817,Express Air,6/1/2010,89743
High,2817,Express Air,6/1/2010,89743
High,2817,Express Air,43055,68.54
High,2817,Delivery Truck,2/7/2011,89744
Not Specified,2817,Express Air,1/27/2013,89748
High,2819,Regular Air,71203,189.24
Low,2820,Regular Air,5/10/2010,87899
Not Specified,2820,Regular Air,7/14/2010,87900
High,2820,Regular Air,1/25/2012,87901
High,2820,Regular Air,9/8/2012,87902
High,2820,Delivery Truck,9/8/2012,87902
Not Specified,2820,Delivery Truck,7/14/2013,87904
Not Specified,2822,Express Air,10/3/2011,87241
High,2822,Regular Air,3/13/2012,87242
Low,2823,Regular Air,4/30/2010,87240
Low,2825,Regular Air,11/20/2010,89497
Low,2825,Regular Air,11/20/2010,89497
Not Specified,2825,Express Air,9/12/2011,89498
Not Specified,2825,Regular Air,9/12/2011,89498
Not Specified,2825,Regular Air,9/12/2011,89498
Medium,2825,Regular Air,12/5/2011,89499
High,2825,Express Air,12/15/2012,89500
High,2825,Regular Air,1/7/2013,89501
Not Specified,2825,Regular Air,4/17/2013,89502
Low,2827,Regular Air,5/24/2011,87722
Not Specified,2827,Regular Air,9/1/2013,87724
High,2828,Regular Air,2/19/2010,87720
Medium,2828,Regular Air,12/1/2010,87721
Low,2828,Regular Air,3/7/2012,87723
Not Specified,2830,Regular Air,2/20/2011,89797
Not Specified,2831,Regular Air,5/27/2012,89798
Medium,2831,Regular Air,5/6/2013,89799
Low,2831,Regular Air,9/24/2013,89800
Not Specified,2833,Delivery Truck,9/25/2010,91030
Not Specified,2833,Regular Air,9/25/2010,91030
Low,2834,Delivery Truck,6/19/2011,91031
Low,2834,Regular Air,1/31/2013,91033
High,2834,Regular Air,12/27/2013,91035
High,2834,Regular Air,12/27/2013,91035
High,2834,Regular Air,12/27/2013,91035
Low,2835,Regular Air,11/27/2011,91032
Medium,2835,Express Air,7/10/2013,91034
High,2837,Regular Air,3/8/2010,89801
High,2837,Delivery Truck,3/8/2010,89801
Low,2837,Regular Air,6/29/2012,89802
Medium,2837,Regular Air,4/10/2013,89803
Medium,2837,Regular Air,4/10/2013,89803
Low,2837,Regular Air,10/12/2013,89804
Low,2838,Regular Air,6/29/2012,89802
High,2840,Regular Air,9/19/2010,87884
Medium,2840,Regular Air,12/11/2010,87885
Medium,2840,Regular Air,12/11/2010,87885
Medium,2840,Regular Air,12/11/2010,87885
Not Specified,2841,Regular Air,7/19/2011,87886
Low,2841,Delivery Truck,9/27/2011,87887
High,2842,Regular Air,3/27/2011,10919
Low,2842,Delivery Truck,1/24/2013,44647
Low,2842,Regular Air,1/24/2013,44647
High,2843,Regular Air,3/27/2011,90256
Low,2843,Delivery Truck,1/24/2013,90257
Low,2844,Regular Air,1/24/2013,90257
Not Specified,2846,Regular Air,37311,76.95
High,2846,Express Air,5/7/2013,85934
High,2846,Regular Air,5/7/2013,85934
High,2846,Regular Air,5/7/2013,85934
Not Specified,2847,Regular Air,4/9/2010,85928
Not Specified,2847,Regular Air,4/9/2010,85928
Not Specified,2847,Regular Air,4/9/2010,85928
Not Specified,2847,Regular Air,4/1/2013,85933
Not Specified,2847,Regular Air,4/1/2013,85933
Medium,2847,Express Air,12/6/2013,85937
Medium,2848,Regular Air,12/6/2010,85929
Medium,2848,Express Air,7/26/2012,85931
Critical,2848,Regular Air,7/29/2012,85932
Critical,2848,Regular Air,5/18/2013,85935
Medium,2848,Regular Air,7/8/2013,85936
Medium,2850,Delivery Truck,6/1/2011,86455
Medium,2850,Delivery Truck,4/14/2012,86457
Low,2850,Regular Air,9/2/2012,86458
Low,2851,Regular Air,4/9/2010,86454
High,2851,Express Air,1/19/2012,86456
High,2853,Regular Air,1/12/2011,87318
Critical,2853,Regular Air,4/14/2013,87325
Low,2854,Regular Air,3/3/2012,87319
Critical,2854,Regular Air,8/17/2012,87320
Critical,2854,Regular Air,9/25/2012,87321
Critical,2854,Regular Air,9/25/2012,87321
Medium,2854,Regular Air,3/22/2013,87323
Low,2854,Regular Air,5/9/2013,87326
Low,2854,Regular Air,5/9/2013,87326
Medium,2854,Regular Air,9/22/2013,87327
Medium,2855,Regular Air,1/21/2010,87316
Medium,2855,Regular Air,1/21/2010,87316
Low,2855,Regular Air,3/10/2010,87317
Medium,2855,Regular Air,9/22/2013,87327
Medium,2855,Regular Air,9/22/2013,87327
Medium,2855,Express Air,9/22/2013,87327
Medium,2856,Regular Air,2/1/2013,87322
Critical,2856,Regular Air,4/3/2013,87324
Medium,2858,Regular Air,5/17/2010,88279
Low,2858,Regular Air,11/23/2010,88282
Low,2858,Delivery Truck,11/23/2010,88282
Low,2858,Regular Air,11/23/2010,88282
Low,2858,Regular Air,9/12/2013,88292
Not Specified,2859,Regular Air,10/1/2010,88281
High,2859,Delivery Truck,8/15/2011,88283
Critical,2859,Regular Air,9/2/2012,88286
High,2859,Delivery Truck,2/6/2013,88289
Low,2859,Express Air,6/27/2013,88291
Low,2859,Regular Air,9/12/2013,88292
Low,2859,Regular Air,9/12/2013,88292
Medium,2860,Delivery Truck,11/24/2011,88284
Critical,2860,Regular Air,7/11/2012,88285
Critical,2860,Regular Air,9/2/2012,88286
Critical,2860,Delivery Truck,9/2/2012,88286
Medium,2860,Regular Air,1/2/2013,88288
Medium,2861,Regular Air,8/28/2010,88280
Low,2861,Regular Air,1/1/2013,88287
Low,2861,Regular Air,1/1/2013,88287
High,2861,Regular Air,67601,65.1
Not Specified,2861,Regular Air,11/10/2013,88293
Not Specified,2861,Express Air,11/10/2013,88293
High,2861,Regular Air,11/27/2013,88294
High,2861,Regular Air,12/4/2013,88295
High,2862,Regular Air,4/11/2010,88278
High,2864,Delivery Truck,7/20/2011,90872
Critical,2865,Regular Air,2/23/2010,90871
Critical,2865,Regular Air,2/23/2010,90871
High,2865,Regular Air,7/20/2011,90872
Not Specified,2865,Regular Air,11/27/2011,90873
Not Specified,2865,Regular Air,11/27/2011,90873
Medium,2865,Regular Air,12/19/2013,90874
Not Specified,2866,Regular Air,11/27/2011,90873
High,2867,Regular Air,4/17/2010,11013
High,2867,Delivery Truck,7/29/2011,57216
High,2867,Regular Air,7/29/2011,57216
Low,2867,Delivery Truck,10/31/2012,50726
Low,2867,Express Air,10/31/2012,50726
High,2867,Regular Air,1/8/2013,7203
Not Specified,2867,Regular Air,2/20/2013,6
Medium,2867,Regular Air,5/8/2013,52673
Medium,2867,Regular Air,5/8/2013,52673
Not Specified,2867,Express Air,5/25/2013,9476
High,2868,Regular Air,1/8/2010,85826
High,2868,Regular Air,4/17/2010,85827
Not Specified,2868,Express Air,5/25/2010,85828
Not Specified,2868,Regular Air,2/20/2013,85831
Low,2869,Delivery Truck,10/31/2012,85830
Low,2869,Express Air,10/31/2012,85830
Medium,2869,Regular Air,5/8/2013,85832
High,2870,Delivery Truck,7/29/2011,85829
Medium,2870,Regular Air,5/8/2013,85832
High,2871,Regular Air,7/29/2011,85829
Medium,2873,Regular Air,1/22/2010,89872
Medium,2873,Delivery Truck,1/22/2010,89872
High,2873,Express Air,12/8/2012,89876
High,2873,Regular Air,12/8/2012,89876
Critical,2873,Regular Air,12/20/2012,89877
Low,2874,Regular Air,4/6/2010,89873
Critical,2874,Regular Air,6/22/2010,89874
Critical,2874,Regular Air,6/22/2010,89874
Critical,2874,Express Air,6/24/2011,89875
Critical,2874,Regular Air,12/20/2012,89877
Low,2874,Regular Air,6/12/2013,89878
High,2876,Regular Air,4/9/2013,89643
Critical,2876,Regular Air,5/13/2013,89644
Low,2876,Express Air,5/31/2013,89645
Critical,2876,Delivery Truck,7/23/2013,89646
Not Specified,2877,Express Air,3/2/2010,91492
Medium,2877,Regular Air,1/8/2012,91493
Medium,2877,Regular Air,1/8/2012,91493
Medium,2877,Express Air,1/8/2012,91493
Critical,2877,Regular Air,3/31/2012,91494
Not Specified,2878,Express Air,3/2/2010,54369
Medium,2878,Regular Air,1/8/2012,46402
Medium,2878,Regular Air,1/8/2012,46402
Medium,2878,Express Air,1/8/2012,46402
Critical,2878,Regular Air,3/31/2012,32454
Medium,2880,Regular Air,3/28/2010,88626
Low,2880,Delivery Truck,11/8/2010,88627
Critical,2880,Regular Air,2/22/2012,88628
Critical,2880,Regular Air,5/9/2013,88629
Critical,2880,Regular Air,5/9/2013,88629
Low,2880,Regular Air,10/5/2013,88630
Critical,2881,Regular Air,12/2/2013,88631
High,2882,Regular Air,2/20/2010,55300
High,2882,Regular Air,2/20/2010,55300
High,2882,Regular Air,2/20/2010,55300
High,2882,Regular Air,3/19/2010,16676
Critical,2882,Regular Air,5/9/2010,4839
High,2882,Regular Air,6/5/2010,21958
Low,2882,Express Air,6/30/2010,40224
Low,2882,Regular Air,7/21/2010,50917
Not Specified,2882,Delivery Truck,6/3/2011,29572
Critical,2882,Regular Air,6/25/2011,10373
Critical,2882,Regular Air,8/19/2011,2368
Not Specified,2882,Regular Air,10/8/2011,7619
Critical,2882,Regular Air,10/30/2011,25062
Critical,2882,Regular Air,10/30/2011,25062
Critical,2882,Express Air,11/18/2012,59009
Low,2882,Express Air,12/3/2012,29255
Low,2882,Delivery Truck,2/9/2013,29507
Low,2882,Regular Air,2/9/2013,29507
Not Specified,2882,Delivery Truck,6/15/2013,16897
Not Specified,2882,Regular Air,6/15/2013,16897
Low,2882,Express Air,8/18/2013,31173
Critical,2883,Regular Air,5/9/2010,87632
Critical,2883,Regular Air,8/19/2011,87637
Not Specified,2883,Regular Air,10/8/2011,87638
High,2884,Regular Air,3/19/2010,87631
High,2884,Regular Air,6/5/2010,87633
Critical,2884,Regular Air,6/25/2011,87636
Critical,2884,Regular Air,10/30/2011,87639
Critical,2884,Regular Air,10/30/2011,87639
Not Specified,2884,Delivery Truck,6/15/2013,87643
Not Specified,2884,Regular Air,6/15/2013,87643
Low,2885,Express Air,6/30/2010,87634
Not Specified,2885,Delivery Truck,6/3/2011,87635
Low,2885,Express Air,12/3/2012,87641
Low,2885,Delivery Truck,2/9/2013,87642
Low,2885,Regular Air,2/9/2013,87642
Low,2885,Regular Air,7/21/2013,87644
Low,2885,Express Air,8/18/2013,87645
High,2886,Regular Air,2/20/2010,87630
High,2886,Regular Air,2/20/2010,87630
High,2886,Regular Air,2/20/2010,87630
Critical,2887,Express Air,11/18/2012,87640
Low,2889,Regular Air,6/15/2011,90013
Not Specified,2889,Regular Air,11/5/2011,90015
Low,2889,Regular Air,11/19/2012,90020
Not Specified,2889,Regular Air,9/20/2013,90025
Not Specified,2889,Regular Air,9/20/2013,90025
Not Specified,2889,Regular Air,9/20/2013,90025
Low,2890,Regular Air,6/15/2011,90013
Critical,2890,Regular Air,11/10/2012,90019
Low,2890,Regular Air,11/19/2012,90020
Low,2890,Express Air,11/19/2012,90020
Medium,2890,Regular Air,12/30/2012,90021
Medium,2890,Regular Air,4/29/2013,90023
Not Specified,2891,Regular Air,51106,2210.29
Low,2891,Regular Air,7/23/2012,90016
Medium,2891,Express Air,12/30/2012,90021
Not Specified,2891,Regular Air,3/23/2013,90022
High,2892,Regular Air,8/23/2010,90011
High,2893,Regular Air,8/23/2010,90011
Not Specified,2893,Delivery Truck,7/16/2011,90014
High,2893,Regular Air,9/12/2012,90018
Not Specified,2893,Regular Air,3/23/2013,90022
Not Specified,2893,Regular Air,3/23/2013,90022
Critical,2893,Express Air,5/29/2013,90024
Low,2894,Regular Air,2/26/2011,90012
Low,2894,Regular Air,6/15/2011,90013
Low,2894,Delivery Truck,8/1/2012,90017
Critical,2894,Regular Air,5/29/2013,90024
Low,2896,Delivery Truck,1/22/2010,86925
Critical,2896,Regular Air,9/12/2010,86927
Critical,2896,Regular Air,10/22/2012,86930
High,2896,Regular Air,56001,112.85
High,2896,Regular Air,2/12/2013,86931
Critical,2896,Delivery Truck,5/31/2013,86932
Critical,2896,Delivery Truck,5/31/2013,86932
High,2897,Delivery Truck,2/13/2010,86926
High,2897,Regular Air,2/13/2010,86926
High,2897,Regular Air,1/13/2012,86928
Critical,2897,Regular Air,9/7/2012,86929
Low,2899,Regular Air,5/19/2012,86295
Low,2899,Express Air,5/19/2012,86295
High,2900,Regular Air,1/18/2011,86291
High,2900,Regular Air,1/18/2011,86291
Medium,2900,Delivery Truck,7/31/2011,86292
Medium,2900,Regular Air,9/8/2011,86293
Medium,2900,Regular Air,9/8/2011,86293
Low,2900,Regular Air,5/5/2013,86296
Low,2900,Regular Air,5/5/2013,86296
High,2901,Express Air,12/12/2011,86294
Not Specified,2903,Delivery Truck,6/25/2010,87374
Not Specified,2903,Regular Air,1/14/2011,87375
Medium,2903,Regular Air,11/29/2011,87376
Medium,2903,Regular Air,6/12/2013,87377
Critical,2905,Regular Air,11/2/2012,85849
Not Specified,2907,Regular Air,9/15/2013,88162
Not Specified,2907,Regular Air,9/15/2013,88162
High,2908,Regular Air,1/8/2010,88156
High,2908,Regular Air,1/8/2010,88156
Not Specified,2908,Express Air,8/31/2010,88157
Not Specified,2908,Regular Air,8/31/2010,88157
Critical,2908,Delivery Truck,10/22/2012,88158
Low,2908,Delivery Truck,10/24/2012,88159
High,2908,Express Air,1/30/2013,88160
High,2908,Regular Air,1/30/2013,88160
Low,2908,Regular Air,2/4/2013,88161
Medium,2910,Regular Air,6/20/2011,87398
High,2910,Regular Air,6/22/2012,87400
High,2911,Regular Air,1/10/2012,87399
High,2911,Regular Air,1/10/2012,87399
High,2911,Regular Air,1/10/2012,87399
High,2911,Regular Air,1/10/2012,87399
High,2911,Regular Air,58103,112.16
High,2911,Regular Air,6/22/2012,87400
Medium,2911,Regular Air,6/24/2013,87404
High,2912,Express Air,4/28/2010,87396
High,2912,Regular Air,4/28/2010,87396
High,2912,Regular Air,9/27/2012,87401
Medium,2913,Regular Air,1/7/2011,87397
Medium,2913,Regular Air,1/7/2013,87402
Medium,2913,Delivery Truck,1/7/2013,87402
Critical,2913,Regular Air,2/22/2013,87403
Not Specified,2913,Regular Air,12/1/2013,87405
Not Specified,2913,Regular Air,12/1/2013,87405
Medium,2915,Regular Air,7/15/2011,86136
Medium,2915,Delivery Truck,7/25/2011,86137
High,2915,Express Air,11/4/2011,86138
Not Specified,2915,Express Air,11/21/2011,86139
Not Specified,2915,Regular Air,2/16/2012,86140
Not Specified,2915,Regular Air,2/16/2012,86140
High,2916,Express Air,11/4/2011,86138
High,2916,Regular Air,11/4/2011,86138
Low,2916,Regular Air,10/8/2013,86141
Medium,2916,Regular Air,11/21/2013,86143
High,2917,Regular Air,10/30/2013,86142
High,2917,Delivery Truck,10/30/2013,86142
Not Specified,2918,Regular Air,8/7/2011,90055
Medium,2918,Regular Air,12/17/2013,90057
Medium,2919,Delivery Truck,12/7/2013,90056
Medium,2920,Delivery Truck,12/7/2010,59365
Not Specified,2920,Regular Air,8/7/2011,10081
Medium,2920,Regular Air,12/17/2013,39399
High,2922,Regular Air,1/14/2011,86593
Not Specified,2922,Regular Air,11/22/2011,86596
Medium,2923,Regular Air,8/31/2010,86592
High,2923,Regular Air,6/2/2011,86594
High,2923,Delivery Truck,6/2/2011,86594
Critical,2924,Regular Air,20707,226.53
Critical,2924,Regular Air,1/16/2010,86591
Critical,2924,Regular Air,8/28/2011,86595
Critical,2924,Regular Air,8/28/2011,86595
Medium,2924,Regular Air,10/3/2012,86597
Low,2924,Regular Air,Laurel,12
Low,2926,Regular Air,29801,13.73
Not Specified,2926,Regular Air,12/12/2011,90221
Not Specified,2926,Regular Air,12/12/2011,90221
Low,2926,Regular Air,2/24/2012,90223
