Office Supplies,Eldon Portable Mobile Manager,28.28,12
Furniture,DAX Wood Document Frame,13.73,3
Office Supplies,Staples Gold Paper Clips,2.98,8
Office Supplies,"\"Avery Trapezoid Extra Heavy Duty 4\"\" Binders\"",41.94,4
Technology,T39m,155.99,15
Technology,PC Concepts 116 Key Quantum 3000 Keyboard,32.98,13
Office Supplies,Computer Printout Paper with Letter-Trim Perforations,18.97,1
Technology,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,53.98,4
Office Supplies,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.98,2
Office Supplies,Newell 315,5.98,10
Technology,Microsoft Natural Keyboard Elite,39.98,6
Furniture,"Lifetime Advantage� Folding Chairs, 4/Carton",218.08,7
Office Supplies,Xerox 1932,35.44,23
Office Supplies,"Hot File� 7-Pocket, Floor Stand",178.47,9
Office Supplies,Avery 494,2.61,18
Technology,T39m,155.99,16
Furniture,"Sauder Forest Hills Library, Woodland Oak Finish",140.98,16
Technology,Phone 918,205.99,8
Furniture,Ultra Door Pull Handle,10.52,10
Office Supplies,Desktop 3-Pocket Hot File�,54.1,4
Technology,Hewlett-Packard 2600DN Business Color Inkjet Printer,119.99,11
Technology,R289LX,95.99,24
Technology,"Imation 3.5\"",4.98,12/29/2010
Technology,Microsoft Multimedia Keyboard,30.97,12
Technology,R280,155.99,7
Office Supplies,Self-Adhesive Address Labels for Typewriters by Universal,7.31,12
Technology,Accessory37,20.99,23
Office Supplies,Avery 494,2.61,7
Office Supplies,Zebra Zazzle Fluorescent Highlighters,6.08,3
Technology,StarTAC 6500,125.99,11
Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",8.33,21
Technology,Logitech Access Keyboard,15.98,5
Office Supplies,Xerox 21,6.48,9
Furniture,G.E. Halogen Desk Lamp Bulbs,6.98,1
Technology,Microsoft Multimedia Keyboard,30.97,3
Technology,Hewlett Packard LaserJet 3310 Copier,599.99,11
Furniture,"Master Caster Door Stop, Brown",5.08,20
Office Supplies,Tyvek� Side-Opening Peel & Seel� Expanding Envelopes,90.48,6
Office Supplies,GBC DocuBind TL200 Manual Binding Machine,223.98,12
Technology,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,200.97,11
Office Supplies,Xerox 1882,55.98,1
Technology,StarTAC ST7868,125.99,17
Technology,StarTAC ST7868,125.99,5
Office Supplies,Sanford Liquid Accent Highlighters,6.68,7
Technology,M3682,125.99,3
Office Supplies,Staples Bulldog Clip,3.78,7
Technology,"80 Minute CD-R Spindle, 100/Pack - Staples",39.48,8
Technology,"Imation Neon Mac Format Diskettes, 10/Pack",8.12,17
Office Supplies,GBC Poly Designer Binding Covers,16.74,2
Furniture,Novimex Fabric Task Chair,60.98,2
Office Supplies,Binder Posts,5.74,11
Furniture,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",9.48,2
Furniture,"\"GE 48\"\" Fluorescent Tube",99.23,2/4/2011
Office Supplies,"\"Rediform Wirebound \"\"Phone Memo\"\" Message Book",7.64,11.472
Technology,iDEN i95,65.99,2
Furniture,"DAX Value U-Channel Document Frames, Easel Back",4.97,13
Office Supplies,"\"1.7 Cubic Foot Compact \"\"Cube\"\" Office Refrigerators\"",208.16,4
Office Supplies,"\"Adams \"\"While You Were Out\"\" Message Pads\"",3.14,12
Furniture,O'Sullivan 3-Shelf Heavy-Duty Bookcases,58.14,11
Technology,PC Concepts 116 Key Quantum 3000 Keyboard,32.98,8
Office Supplies,Carina Double Wide Media Storage Towers in Natural & Black,80.98,8
Office Supplies,Tyvek� Side-Opening Peel & Seel� Expanding Envelopes,90.48,2
Furniture,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",9.48,1
Office Supplies,Newell 336,4.28,4
Technology,"Verbatim DVD-R, 3.95GB, SR, Mitsubishi Branded, Jewel",22.24,12
Furniture,Global Troy� Executive Leather Low-Back Tilter,500.98,11
Technology,7160,140.99,2
Technology,5165,175.99,22
Office Supplies,Large Capacity Hanging Post Binders,24.95,15
Technology,"Memorex 80 Minute CD-R, 30/Pack",22.98,26
Office Supplies,Staples Bulldog Clip,3.78,35
Office Supplies,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",34.76,9
Technology,2190,65.99,9
Office Supplies,Avery 479,2.61,23
Technology,"\"Imation 3.5\"\" DS/HD IBM Formatted Diskettes",15.98,-135.46
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",4.91,-31.68825
Office Supplies,Xerox 1916,48.94,21
Technology,Lexmark Z54se Color Inkjet Printer,90.97,1
Office Supplies,"Super Bands, 12/Pack",1.86,6
Office Supplies,"GBC Laser Imprintable Binding System Covers, Desert Sand",14.27,12
Office Supplies,Avery 501,3.69,11
Office Supplies,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.98,6
Furniture,Hon Olson Stacker Stools,140.81,4
Office Supplies,"Trav-L-File Heavy-Duty Shuttle II, Black",43.57,11
Technology,Accessory2,55.99,4
Office Supplies,"Companion Letter/Legal File, Black",37.76,4
Office Supplies,Storex Dura Pro� Binders,5.94,7
Furniture,Eldon Radial Chair Mat for Low to Medium Pile Carpets,39.98,1
Furniture,Electrix Halogen Magnifier Lamp,194.3,11
Office Supplies,Eldon Shelf Savers� Cubes and Bins,6.98,6
Technology,5185,115.99,7
Furniture,"Eldon� 400 Class� Desk Accessories, Black Carbon",8.75,3
Office Supplies,"Array� Parchment Paper, Assorted Colors",7.28,11
Office Supplies,Belkin OmniView SE Rackmount Kit,35.48,10
Office Supplies,Newell 333,2.78,4
Technology,8890,115.99,5
Office Supplies,Avery 51,6.3,17
Technology,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",83.1,6
Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,11
Technology,I888 World Phone,155.99,13
Furniture,"Master Giant Foot� Doorstop, Safety Yellow",7.59,1
Furniture,Bevis 36 x 72 Conference Tables,124.49,3
Office Supplies,Xerox 193,5.98,20
Office Supplies,Southworth Structures Collection�,7.28,3
Furniture,Eldon� 500 Class� Desk Accessories,12.07,6
Furniture,Bevis Round Conference Table Top & Single Column Base,146.34,3
Office Supplies,*Staples* Letter Opener,2.18,22
Technology,"\"Imation 3.5\"\" DS-HD Macintosh Formatted Diskettes",7.28,-25.104
Technology,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,53.98,25
Office Supplies,Xerox 1899,5.78,13
Furniture,"Global Leather Task Chair, Black",89.99,24
Office Supplies,"Cardinal Slant-D� Ring Binder, Heavy Gauge Vinyl",8.69,37
Office Supplies,Ibico Presentation Index for Binding Systems,3.98,9
Office Supplies,Array� Memo Cubes,5.18,4
Office Supplies,Spiral Phone Message Books with Labels by Adams,4.48,4
Office Supplies,Wilson Jones Suede Grain Vinyl Binders,2.78,17
Technology,M3682,125.99,20
Office Supplies,"\"Wilson Jones Elliptical Ring 3 1/2\"\" Capacity Binders",42.8,462.921
Technology,Belkin 105-Key Black Keyboard,19.98,10
Office Supplies,Xerox 1881,12.28,11
Furniture,SAFCO Folding Chair Trolley,128.24,23
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",4.91,-134.17234
Office Supplies,Xerox 217,6.48,1
Office Supplies,Xerox 1928,5.28,76
Office Supplies,Xerox 217,6.48,4
Office Supplies,Staples SlimLine Pencil Sharpener,11.97,31
Technology,688,195.99,13
Technology,Belkin 105-Key Black Keyboard,19.98,39
Office Supplies,Xerox 1881,12.28,43
Furniture,SAFCO Folding Chair Trolley,128.24,92
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",4.91,-173.1256
Office Supplies,Xerox 188,11.34,2
Office Supplies,Wilson Jones Suede Grain Vinyl Binders,2.78,62
Furniture,"Hon Metal Bookcases, Black",70.98,13
Office Supplies,Turquoise Lead Holder with Pocket Clip,6.7,62
Office Supplies,"\"Wilson Jones Elliptical Ring 3 1/2\"\" Capacity Binders",42.8,807.381
Technology,M3682,125.99,86
Office Supplies,Xerox 188,11.34,1
Office Supplies,Xerox 1928,5.28,19
Office Supplies,Staples SlimLine Pencil Sharpener,11.97,8
Technology,688,195.99,3
Furniture,"Hon Metal Bookcases, Black",70.98,3
Office Supplies,Turquoise Lead Holder with Pocket Clip,6.7,16
Office Supplies,GBC VeloBinder Electric Binding Machine,120.98,6
Furniture,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",100.98,6
Office Supplies,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",59.76,14
Technology,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",47.98,2
Office Supplies,Xerox 195,6.68,12
Furniture,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",349.45,15
Furniture,"\"Executive Impressions 13\"\" Chairman Wall Clock\"",25.38,26
Furniture,"Master Caster Door Stop, Gray",5.08,5
Office Supplies,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,8
Office Supplies,Rediform S.O.S. Phone Message Books,4.98,7
Office Supplies,Xerox 1949,4.98,9
Technology,"Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum",55.94,11
Furniture,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,12
Furniture,Bretford �Just In Time� Height-Adjustable Multi-Task Work Tables,417.4,11
Technology,Canon PC-428 Personal Copier,199.99,11
Office Supplies,Xerox 210,6.48,5
Office Supplies,Xerox 21,6.48,12
Office Supplies,Xerox 227,6.48,18
Office Supplies,Wirebound Voice Message Log Book,4.76,3
Furniture,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,105.34,10
Technology,Canon imageCLASS 2200 Advanced Copier,3499.99,2
Office Supplies,Panasonic KP-150 Electric Pencil Sharpener,37.74,10
Office Supplies,Fellowes Stor/Drawer� Steel Plus� Storage Drawers,95.43,11
Technology,Microsoft Natural Keyboard Elite,39.98,7
Technology,"Fellowes Internet Keyboard, Platinum",30.42,1
Office Supplies,Vinyl Sectional Post Binders,37.7,20
Technology,iDEN i95,65.99,19
Office Supplies,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,5
Office Supplies,Xerox 1991,22.84,9
Office Supplies,Avery Printable Repositionable Plastic Tabs,8.6,21
Furniture,Novimex Fabric Task Chair,60.98,3
Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",13.48,18
Furniture,"Global High-Back Leather Tilter, Burgundy",122.99,14
Furniture,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,160.98,4
Office Supplies,Acco� Hot Clips� Clips to Go,3.29,15
Office Supplies,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,60.97,12
Office Supplies,Newell 312,5.84,17
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",4.91,-554.631
Office Supplies,"\"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\"\" x 11\"\"\"",15.99,15
Office Supplies,Wilson Jones� Four-Pocket Poly Binders,6.54,22
Furniture,"Eldon� Expressions� Wood and Plastic Desk Accessories, Oak",9.98,20
Technology,Lexmark Z54se Color Inkjet Printer,90.97,3
Office Supplies,Xerox 21,6.48,13
Office Supplies,SANFORD Major Accent� Highlighters,7.08,9
Furniture,"Westinghouse Floor Lamp with Metal Mesh Shade, Black",23.99,12
Office Supplies,Xerox 1966,6.48,9
Furniture,Ultra Door Push Plate,4.91,26
Office Supplies,Staples Bulldog Clip,3.78,12
Office Supplies,Xerox 190,4.98,4
Office Supplies,Xerox 1950,5.78,3
Office Supplies,"\"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2\"\" x 11\"\"\"",15.99,2
Technology,Timeport L7089,125.99,13
Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",13.48,9
Technology,Canon PC940 Copier,449.99,12
Office Supplies,Newell 312,5.84,6
Furniture,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",92.23,4
Office Supplies,Xerox 1927,4.28,1
Office Supplies,Xerox 210,6.48,2
Technology,"Fellowes Internet Keyboard, Platinum",30.42,8
Office Supplies,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",1.95,11
Office Supplies,Iceberg Mobile Mega Data/Printer Cart �,120.33,1
Technology,TimeportP7382,205.99,2
Office Supplies,Staples Metal Binder Clips,2.62,13
Office Supplies,Rogers� Profile Extra Capacity Storage Tub,16.74,1
Office Supplies,Wilson Jones DublLock� D-Ring Binders,6.75,11
Technology,Accessory35,35.99,25
Office Supplies,Fellowes Officeware� Wire Shelving,89.83,4
Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",13.43,12
Technology,Timeport L7089,125.99,11
Technology,KF 788,45.99,3
Office Supplies,"\"Acco Pressboard Covers with Storage Hooks, 14 7/8\"\" x 11\"\"",4.91,340.9074
Furniture,Hon 4-Shelf Metal Bookcases,100.98,4
Furniture,DAX Clear Channel Poster Frame,14.58,2
Office Supplies,Avery Poly Binder Pockets,3.58,6
Office Supplies,Assorted Color Push Pins,1.81,11
Furniture,"\"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39\"\" x 49\"\"\"",107.53,18
Office Supplies,Xerox Blank Computer Paper,19.98,18
Office Supplies,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,19
Office Supplies,Hoover WindTunnel� Plus Canister Vacuum,363.25,5
Technology,"Maxell Pro 80 Minute CD-R, 10/Pack",17.48,31
Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,9
Furniture,"Master Giant Foot� Doorstop, Safety Yellow",7.59,5
Furniture,"\"Executive Impressions 13\"\" Clairmont Wall Clock\"",19.23,6
Office Supplies,Fellowes PB300 Plastic Comb Binding Machine,387.99,6
Office Supplies,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.75,22
Office Supplies,"\"Staples #10 Laser & Inkjet Envelopes, 4 1/8\"\" x 9 1/2\"\"",9.78,661.14
Office Supplies,Boston 1730 StandUp Electric Pencil Sharpener,21.38,4
Furniture,Bevis Rectangular Conference Tables,145.98,1
Technology,BASF Silver 74 Minute CD-R,1.7,7
Office Supplies,Xerox 19,30.98,9
Office Supplies,"Snap-A-Way� Black Print Carbonless Speed Message, No Reply Area, Duplicate",29.14,18
Office Supplies,Xerox 1905,6.48,1
Office Supplies,Xerox 197,30.98,11
Technology,5125,200.99,8
Office Supplies,Surelock� Post Binders,30.56,17
Office Supplies,Fellowes Super Stor/Drawer� Files,161.55,14
Office Supplies,Xerox 199,4.28,13
Technology,StarTAC 6500,125.99,20
Office Supplies,"\"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2\"\" X 11\"\" Cards",7.35,-30.04
Office Supplies,Eldon Simplefile� Box Office�,12.44,9
Office Supplies,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",40.98,9/27/2011
Office Supplies,Newell 340,2.88,83
Office Supplies,Avery 501,3.69,4
Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.85,4
Office Supplies,Xerox 226,6.48,21
Office Supplies,"\"It's Hot Message Books with Stickers, 2 3/4\"\" x 5\"\"\"",7.4,41
Furniture,Anderson Hickey Conga Table Tops & Accessories,15.23,70
Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",8.33,72
Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,35
Furniture,"\"Iceberg OfficeWorks 42\"\" Round Tables\"",150.98,1
Technology,"Fellowes Internet Keyboard, Platinum",30.42,2
Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,42
Office Supplies,"\"It's Hot Message Books with Stickers, 2 3/4\"\" x 5\"\"\"",7.4,10
Technology,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",8.33,18
Office Supplies,Xerox 226,6.48,5
Office Supplies,"\"Avery Trapezoid Ring Binder, 3\"\" Capacity",40.98,9/27/2011
Office Supplies,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48,9
Office Supplies,Avery 501,3.69,1
Office Supplies,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,3.85,1
Furniture,"\"Iceberg OfficeWorks 42\"\" Round Tables\"",150.98,1
Technology,"Fellowes Internet Keyboard, Platinum",30.42,1
Office Supplies,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",39.98,11
Office Supplies,Newell 340,2.88,21
Furniture,Anderson Hickey Conga Table Tops & Accessories,15.23,18
Office Supplies,Xerox 21,6.48,3
Technology,Canon P1-DHIII Palm Printing Calculator,17.98,12
Office Supplies,Smead Adjustable Mobile File Trolley with Lockable Top,419.19,9
Office Supplies,GBC VeloBinder Strips,7.68,6
Office Supplies,Ibico Ibimaster 300 Manual Binding System,367.99,2
Furniture,Bevis Boat-Shaped Conference Table,262.11,3
Furniture,Hon Every-Day� Chair Series Swivel Task Chairs,120.98,23
Office Supplies,Prang Drawing Pencil Set,2.78,43
Office Supplies,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,279.81,15
Technology,i270,65.99,18
Office Supplies,"File Shuttle II and Handi-File, Black",33.89,6
Office Supplies,"\"Wirebound Message Books, 2 7/8\"\" x 5\"\"",7.04,-25.9
Office Supplies,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,80.98,14
Office Supplies,"Sanford EarthWrite� Recycled Pencils, Medium Soft, #2",2.1,11
Office Supplies,Xerox 1940,54.96,9
Office Supplies,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2\"",40.98,-162.428
Technology,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",4.98,11
Technology,Targus USB Numeric Keypad,40.98,7
Office Supplies,12 Colored Short Pencils,2.6,11
Furniture,"Eldon� Image Series Desk Accessories, Burgundy",4.18,9
Technology,Accessory24,55.99,13
Technology,Accessory27,35.99,11
Furniture,"Global Leather and Oak Executive Chair, Black",300.98,5
Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",11.33,1
Office Supplies,Rogers� Profile Extra Capacity Storage Tub,16.74,5
Technology,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",9.49,20
Furniture,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,6.64,4
Office Supplies,Tyvek� Side-Opening Peel & Seel� Expanding Envelopes,90.48,4
Office Supplies,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",6.45,9
Technology,"Memorex 'Cool' 80 Minute CD-R Spindle, 25/Pack",17.48,8
Office Supplies,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",68.81,11
Furniture,"Global High-Back Leather Tilter, Burgundy",122.99,4
Office Supplies,Newell 312,5.84,9
Technology,PC Concepts 116 Key Quantum 3000 Keyboard,32.98,12
Furniture,"\"Seth Thomas 14\"\" Putty-Colored Wall Clock\"",29.34,1
Office Supplies,Staples Colored Interoffice Envelopes,30.98,15
Office Supplies,Avery Legal 4-Ring Binder,20.98,20
Office Supplies,Newell 342,3.28,18
Office Supplies,Sanford 52201 APSCO Electric Pencil Sharpener,40.97,22
Office Supplies,Newell 343,2.94,18
Furniture,G.E. Halogen Desk Lamp Bulbs,6.98,1
Office Supplies,"Advantus Push Pins, Aluminum Head",5.81,7
Office Supplies,"#10 White Business Envelopes,4 1/8 x 9 1/2",15.67,13
Office Supplies,Newell 340,2.88,6
Office Supplies,Honeywell Enviracaire� Portable HEPA Air Cleaner for up to 10 x 16 Room,123.38,3
Office Supplies,Avery Printable Repositionable Plastic Tabs,8.6,1
Office Supplies,Xerox 217,6.48,9
Technology,Accessory25,20.99,10
Office Supplies,Xerox 1885,48.04,7
Office Supplies,"\"#10- 4 1/8\"\" x 9 1/2\"\" Recycled Envelopes\"",8.74,14
Office Supplies,DIXON Ticonderoga� Erasable Checking Pencils,5.58,23
Technology,Accessory34,85.99,2
Office Supplies,Acme� Box Cutter Scissors,10.23,17
Office Supplies,Newell 35,3.28,11
Office Supplies,"\"Acco Recycled 2\"\" Capacity Laser Printer Hanging Data Binders\"",14.45,13
Furniture,Hon Comfortask� Task/Swivel Chairs,113.98,3
Office Supplies,Xerox 204,6.48,4
Technology,"Fellowes Basic 104-Key Keyboard, Platinum",20.95,15
Office Supplies,Binder Posts,5.74,6
Technology,Verbatim DVD-R 4.7GB authoring disc,39.24,9
Furniture,Hand-Finished Solid Wood Document Frame,34.23,7
